"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
8949,0,0,0,0,0,0,1,20220131,20221210
8950,1,1,1,1,1,1,0,20220131,20221210
8951,0,0,0,0,0,0,0,20220131,20221210
8952,0,0,0,0,0,0,0,20220131,20221210
8953,0,0,0,0,0,0,0,20220131,20221210
8954,0,0,0,0,0,0,0,20220131,20221210
8955,0,0,0,0,0,0,0,20220131,20221210
8956,0,0,0,0,0,0,0,20220131,20221210
8957,0,0,0,0,0,0,0,20220131,20221210
8958,0,0,0,0,0,0,0,20220131,20221210
8959,0,0,0,0,0,0,0,20220131,20221210
8960,0,0,0,0,0,0,0,20220131,20221210
8961,0,0,0,0,0,0,0,20220131,20221210
8962,0,0,0,0,0,0,0,20220131,20221210
8963,0,0,0,0,0,0,0,20220131,20221210
8964,0,0,0,0,0,0,0,20220131,20221210
8965,0,0,0,0,0,0,0,20220131,20221210
8966,0,0,0,0,0,0,0,20220131,20221210
8967,0,0,0,0,0,0,0,20220131,20221210
8968,0,0,0,0,0,0,0,20220131,20221210
8969,0,0,0,0,0,0,0,20220131,20221210
8970,0,0,0,0,0,0,0,20220131,20221210
8971,0,0,0,0,0,0,0,20220131,20221210
8972,0,0,0,0,0,0,0,20220131,20221210
8973,1,1,1,1,1,0,1,20220131,20221210
8974,0,0,0,0,0,0,0,20220131,20221210
8975,0,0,0,0,0,0,0,20220131,20221210
8976,0,0,0,0,0,0,0,20220131,20221210
8977,0,0,0,0,0,0,0,20220131,20221210
8978,0,0,0,0,0,0,0,20220131,20221210
8979,0,0,0,0,0,0,0,20220131,20221210
8980,0,0,0,0,0,0,0,20220131,20221210
8981,0,0,0,0,0,0,0,20220131,20221210
8982,0,0,0,0,0,0,0,20220131,20221210
8983,0,0,0,0,0,0,0,20220131,20221210
8984,0,0,0,0,0,0,0,20220131,20221210
8985,0,0,0,0,0,0,0,20220131,20221210
8986,0,0,0,0,0,0,0,20220131,20221210
8987,0,0,0,0,0,0,0,20220131,20221210
8988,0,0,0,0,0,0,1,20220131,20221210
8989,0,0,0,0,0,0,0,20220131,20221210
8990,0,0,0,0,0,0,0,20220131,20221210
8991,0,0,0,0,0,0,0,20220131,20221210
8992,0,0,0,0,0,0,0,20220131,20221210
8993,0,0,0,0,0,0,0,20220131,20221210
8994,0,0,0,0,1,0,0,20220131,20221210
8995,0,0,0,0,0,0,0,20220131,20221210
8996,1,1,1,1,1,1,0,20220131,20221210
8997,0,0,0,0,0,0,0,20220131,20221210
8998,0,0,0,0,0,0,0,20220131,20221210
8999,0,0,0,0,0,0,0,20220131,20221210
9000,0,0,0,0,0,0,0,20220131,20221210
9001,1,1,1,1,1,0,0,20220131,20221210
9002,0,0,0,0,0,0,0,20220131,20221210
9003,0,0,0,0,0,0,0,20220131,20221210
9004,0,0,0,0,0,0,0,20220131,20221210
9005,0,0,0,0,0,0,0,20220131,20221210
9006,1,1,1,1,1,0,0,20220131,20221210
9007,0,0,0,0,0,0,0,20220131,20221210
9008,0,0,0,0,0,0,0,20220131,20221210
9009,1,1,1,1,1,1,1,20220131,20221210
9010,1,1,1,1,1,1,1,20220131,20221210
9011,0,0,0,0,0,0,0,20220131,20221210
9012,0,0,0,0,0,0,0,20220131,20221210
9013,0,0,0,0,0,0,0,20220131,20221210
9014,0,0,0,0,0,0,0,20220131,20221210
9015,0,0,0,0,0,0,0,20220131,20221210
9016,0,0,0,0,0,1,0,20220131,20221210
9017,0,0,0,0,0,0,1,20220131,20221210
9018,0,0,0,0,0,0,0,20220131,20221210
9019,0,0,0,0,1,0,0,20220131,20221210
9020,0,0,0,0,0,0,0,20220131,20221210
9021,0,0,0,0,0,0,0,20220131,20221210
9022,0,0,0,0,0,0,0,20220131,20221210
9023,1,1,1,1,0,0,0,20220131,20221210
9024,0,0,0,0,0,0,0,20220131,20221210
9025,0,0,0,0,0,0,0,20220131,20221210
9026,1,1,1,1,1,1,1,20220131,20221210
9027,0,0,0,0,0,0,0,20220131,20221210
9028,0,0,0,0,0,0,0,20220131,20221210
9029,1,1,1,1,1,1,0,20220131,20221210
9030,0,0,0,0,0,0,0,20220131,20221210
9031,0,0,0,0,0,0,0,20220131,20221210
9032,0,0,0,0,0,0,1,20220131,20221210
9033,0,0,0,0,0,0,0,20220131,20221210
9034,0,0,0,0,0,0,0,20220131,20221210
9035,0,0,0,0,0,0,0,20220131,20221210
9036,0,0,0,0,0,0,0,20220131,20221210
9037,0,0,0,0,0,0,0,20220131,20221210
9038,0,0,0,0,0,0,0,20220131,20221210
9039,0,0,0,0,0,0,0,20220131,20221210
9040,0,0,0,0,0,0,0,20220131,20221210
9041,0,0,0,0,0,0,0,20220131,20221210
9042,0,0,0,0,0,0,0,20220131,20221210
9043,0,0,0,0,0,0,0,20220131,20221210
9044,0,0,0,0,0,0,0,20220131,20221210
9045,0,0,0,0,0,0,0,20220131,20221210
9046,0,0,0,0,0,0,0,20220131,20221210
9047,0,0,0,0,0,0,0,20220131,20221210
9048,0,0,0,0,0,0,0,20220131,20221210
9049,1,1,1,1,1,1,1,20220131,20221210
9050,0,0,0,0,0,0,0,20220131,20221210
9051,0,0,0,0,0,0,0,20220131,20221210
9052,0,0,0,0,0,0,0,20220131,20221210
9053,0,0,0,0,0,0,0,20220131,20221210
9054,0,0,0,0,0,0,0,20220131,20221210
9055,1,1,1,1,1,0,0,20220131,20221210
9056,0,0,0,0,0,0,0,20220131,20221210
9057,1,1,1,1,1,1,1,20220131,20221210
9058,0,0,0,0,0,0,0,20220131,20221210
9059,0,0,0,0,0,0,0,20220131,20221210
9060,0,0,0,0,0,0,0,20220131,20221210
9061,0,0,0,0,0,0,0,20220131,20221210
9062,0,0,0,0,0,0,0,20220131,20221210
9063,0,0,0,0,0,0,0,20220131,20221210
9064,0,0,0,0,0,0,0,20220131,20221210
9065,0,0,0,0,0,0,0,20220131,20221210
9066,0,0,0,0,0,0,0,20220131,20221210
9067,1,1,1,1,1,0,0,20220131,20221210
9068,0,0,0,0,0,0,0,20220131,20221210
9069,0,0,0,0,0,0,0,20220131,20221210
9070,0,0,0,0,0,0,0,20220131,20221210
9071,0,0,0,0,0,0,0,20220131,20221210
9072,0,0,0,0,0,0,0,20220131,20221210
9073,0,0,0,0,0,0,0,20220131,20221210
9074,0,0,0,0,0,0,0,20220131,20221210
9075,0,0,0,0,0,0,0,20220131,20221210
9076,0,0,0,0,0,0,0,20220131,20221210
9077,0,0,0,0,0,0,0,20220131,20221210
9078,0,0,0,0,0,0,0,20220131,20221210
9079,0,0,0,0,0,0,0,20220131,20221210
9080,0,0,0,0,0,0,0,20220131,20221210
9081,0,0,0,0,0,0,0,20220131,20221210
9082,0,0,0,0,0,0,0,20220131,20221210
9083,0,0,0,0,0,0,0,20220131,20221210
9084,1,1,1,1,1,1,1,20220131,20221210
9085,0,0,0,0,0,0,0,20220131,20221210
9086,0,0,0,0,0,0,0,20220131,20221210
9087,0,0,0,0,0,0,0,20220131,20221210
9088,0,0,0,0,0,0,0,20220131,20221210
9089,0,0,0,0,0,0,0,20220131,20221210
9090,0,0,0,0,0,0,0,20220131,20221210
9091,1,1,1,1,1,1,1,20220131,20221210
9092,0,0,0,0,0,0,0,20220131,20221210
9093,0,0,0,0,0,0,0,20220131,20221210
9094,0,0,0,0,0,0,0,20220131,20221210
9095,0,0,0,0,0,0,0,20220131,20221210
9096,0,0,0,0,0,0,0,20220131,20221210
9097,0,0,0,0,0,0,0,20220131,20221210
9098,0,0,0,0,0,0,0,20220131,20221210
9099,0,0,0,0,0,0,0,20220131,20221210
9100,0,0,0,0,0,0,0,20220131,20221210
9101,1,1,1,1,1,1,1,20220131,20221210
9102,0,0,0,0,0,0,0,20220131,20221210
9103,0,0,0,0,0,0,0,20220131,20221210
9104,0,0,0,0,0,0,0,20220131,20221210
9105,1,1,1,1,1,1,1,20220131,20221210
9106,0,0,0,0,0,0,0,20220131,20221210
9107,0,0,0,0,0,0,0,20220131,20221210
9108,0,0,0,0,0,0,0,20220131,20221210
9109,0,0,0,0,0,0,0,20220131,20221210
9110,0,0,0,0,0,0,0,20220131,20221210
9111,0,0,0,0,0,0,0,20220131,20221210
9112,0,0,0,0,0,0,0,20220131,20221210
9113,1,1,1,1,1,1,1,20220131,20221210
9114,0,0,0,0,0,0,0,20220131,20221210
9115,0,0,0,0,0,0,0,20220131,20221210
9116,0,0,0,0,0,0,0,20220131,20221210
9117,0,0,0,0,0,0,0,20220131,20221210
9118,0,0,0,0,0,0,0,20220131,20221210
9119,0,0,0,0,0,0,0,20220131,20221210
9120,1,1,1,1,1,1,1,20220131,20221210
9121,0,0,0,0,0,0,0,20220131,20221210
9122,0,0,0,0,0,0,0,20220131,20221210
9123,0,0,0,0,0,0,0,20220131,20221210
9124,0,0,0,0,0,0,0,20220131,20221210
9125,0,0,0,0,0,0,0,20220131,20221210
9126,0,0,0,0,0,0,0,20220131,20221210
9127,0,0,0,0,0,0,0,20220131,20221210
9128,0,0,0,0,0,0,0,20220131,20221210
9129,0,0,0,0,0,0,0,20220131,20221210
9130,0,0,0,0,0,0,0,20220131,20221210
9131,0,0,0,0,0,0,0,20220131,20221210
9132,0,0,0,0,0,0,0,20220131,20221210
9133,1,1,1,1,1,1,1,20220131,20221210
9134,0,0,0,0,0,0,0,20220131,20221210
9135,0,0,0,0,0,0,0,20220131,20221210
9136,0,0,0,0,0,0,0,20220131,20221210
9137,0,0,0,0,0,0,0,20220131,20221210
9138,0,0,0,0,0,0,0,20220131,20221210
9139,0,0,0,0,0,0,0,20220131,20221210
9140,0,0,0,0,0,0,0,20220131,20221210
9141,0,0,0,0,0,0,0,20220131,20221210
9142,0,0,0,0,0,0,0,20220131,20221210
9143,0,0,0,0,0,0,0,20220131,20221210
9144,0,0,0,0,0,0,0,20220131,20221210
9145,0,0,0,0,0,0,0,20220131,20221210
9146,0,0,0,0,0,0,0,20220131,20221210
9147,0,0,0,0,0,0,0,20220131,20221210
9148,0,0,0,0,0,0,0,20220131,20221210
9149,0,0,0,0,0,0,0,20220131,20221210
9150,0,0,0,0,0,0,0,20220131,20221210
9151,0,0,0,0,0,0,0,20220131,20221210
9152,0,0,0,0,0,0,0,20220131,20221210
9153,0,0,0,0,0,0,0,20220131,20221210
9154,0,0,0,0,0,0,0,20220131,20221210
9155,0,0,0,0,0,0,0,20220131,20221210
9156,0,0,0,0,0,0,0,20220131,20221210
9157,1,1,1,1,1,0,0,20220131,20221210
9158,0,0,0,0,0,0,0,20220131,20221210
9159,0,0,0,0,0,0,0,20220131,20221210
9160,0,0,0,0,0,0,0,20220131,20221210
9161,0,0,0,0,0,0,0,20220131,20221210
9162,0,0,0,0,0,0,0,20220131,20221210
9163,0,0,0,0,0,0,0,20220131,20221210
9164,0,0,0,0,0,0,0,20220131,20221210
9165,0,0,0,0,0,0,0,20220131,20221210
9166,0,0,0,0,0,0,0,20220131,20221210
9167,0,0,0,0,0,0,0,20220131,20221210
9168,0,0,0,0,0,0,0,20220131,20221210
9169,0,0,0,0,0,0,0,20220131,20221210
9170,0,0,0,0,0,0,0,20220131,20221210
9171,0,0,0,0,0,0,0,20220131,20221210
9172,0,0,0,0,0,0,0,20220131,20221210
9173,0,0,0,0,0,0,0,20220131,20221210
9174,0,0,0,0,0,0,0,20220131,20221210
9175,0,0,0,0,0,0,0,20220131,20221210
9176,0,0,0,0,0,0,0,20220131,20221210
9177,0,0,0,0,0,0,0,20220131,20221210
9178,0,0,0,0,0,0,0,20220131,20221210
9179,0,0,0,0,0,0,0,20220131,20221210
9180,0,0,0,0,0,0,0,20220131,20221210
9181,0,0,0,0,0,0,0,20220131,20221210
9182,0,0,0,0,0,0,0,20220131,20221210
9183,0,0,0,0,0,0,0,20220131,20221210
9184,0,0,0,0,0,0,0,20220131,20221210
9185,0,0,0,0,0,0,0,20220131,20221210
9186,0,0,0,0,0,1,0,20220131,20221210
9187,0,0,0,0,0,0,0,20220131,20221210
9188,0,0,0,0,0,0,0,20220131,20221210
9189,0,0,0,0,0,0,0,20220131,20221210
9190,0,0,0,0,0,0,1,20220131,20221210
9191,0,0,0,0,0,0,0,20220131,20221210
9192,0,0,0,0,0,0,0,20220131,20221210
9193,0,0,0,0,0,0,0,20220131,20221210
9194,0,0,0,0,0,0,0,20220131,20221210
9195,0,0,0,0,0,0,0,20220131,20221210
9196,0,0,0,0,0,0,0,20220131,20221210
9197,0,0,0,0,0,0,0,20220131,20221210
9198,0,0,0,0,0,0,0,20220131,20221210
9199,0,0,0,0,0,0,0,20220131,20221210
9200,0,0,0,0,0,0,0,20220131,20221210
9201,0,0,0,0,0,0,0,20220131,20221210
9202,0,0,0,0,0,0,0,20220131,20221210
9203,0,0,0,0,0,0,0,20220131,20221210
9204,0,0,0,0,0,0,0,20220131,20221210
9205,0,0,0,0,0,0,0,20220131,20221210
9206,0,0,0,0,0,0,0,20220131,20221210
9207,0,0,0,0,0,0,0,20220131,20221210
9208,0,0,0,0,0,0,0,20220131,20221210
9209,0,0,0,0,0,0,0,20220131,20221210
9210,0,0,0,0,0,0,0,20220131,20221210
9211,1,1,1,1,1,1,1,20220131,20221210
9212,1,1,1,1,1,0,0,20220131,20221210
9213,0,0,0,0,0,0,0,20220131,20221210
9214,0,0,0,0,0,0,0,20220131,20221210
9215,0,0,0,0,0,0,0,20220131,20221210
9216,0,0,0,0,0,0,0,20220131,20221210
9217,1,1,1,1,1,0,0,20220131,20221210
9218,0,0,0,0,0,1,0,20220131,20221210
9219,0,0,0,0,0,0,0,20220131,20221210
9220,0,0,0,0,0,0,0,20220131,20221210
9221,0,0,1,1,1,0,1,20220131,20221210
9222,0,0,0,0,0,0,0,20220131,20221210
9223,0,0,0,0,0,0,0,20220131,20221210
9224,0,0,0,0,0,0,0,20220131,20221210
9225,0,0,0,0,1,1,1,20220131,20221210
9226,0,0,0,0,0,0,0,20220131,20221210
9227,0,0,0,0,0,0,0,20220131,20221210
9228,0,0,0,0,0,0,0,20220131,20221210
9229,1,1,1,1,1,0,1,20220131,20221210
9230,0,0,0,0,0,0,0,20220131,20221210
9231,0,0,0,0,0,0,0,20220131,20221210
9232,0,0,0,0,0,0,0,20220131,20221210
9233,0,0,0,0,0,0,0,20220131,20221210
9234,0,0,0,0,0,0,0,20220131,20221210
9235,0,0,0,0,0,0,0,20220131,20221210
9236,0,0,0,0,0,0,0,20220131,20221210
9237,0,0,0,0,0,0,0,20220131,20221210
9238,0,0,0,0,0,1,0,20220131,20221210
9239,0,0,0,0,0,0,0,20220131,20221210
9240,0,0,0,1,1,0,0,20220131,20221210
9241,0,0,0,0,0,0,0,20220131,20221210
9242,1,1,1,1,1,1,1,20220131,20221210
9243,1,1,1,1,1,1,1,20220131,20221210
9244,0,0,0,0,1,0,1,20220131,20221210
9245,0,0,0,0,0,0,0,20220131,20221210
9246,0,0,0,0,0,0,0,20220131,20221210
9247,0,0,0,0,0,0,0,20220131,20221210
9248,1,1,1,1,0,1,0,20220131,20221210
9249,0,0,0,0,1,0,0,20220131,20221210
9250,0,0,0,0,0,0,0,20220131,20221210
9251,0,0,0,0,0,0,0,20220131,20221210
9252,0,0,0,0,0,0,0,20220131,20221210
9253,0,0,0,0,0,0,0,20220131,20221210
9254,1,1,1,1,0,0,1,20220131,20221210
9255,1,1,1,1,1,1,1,20220131,20221210
9256,0,0,0,0,0,1,0,20220131,20221210
9257,0,0,0,0,0,0,0,20220131,20221210
9258,0,0,0,0,0,0,0,20220131,20221210
9259,0,0,0,0,0,0,0,20220131,20221210
9260,0,0,0,0,0,1,0,20220131,20221210
9261,0,0,0,0,0,0,0,20220131,20221210
9262,0,0,0,0,0,0,0,20220131,20221210
9263,0,0,0,0,0,0,0,20220131,20221210
9264,0,0,0,0,0,0,0,20220131,20221210
9265,0,0,0,0,0,0,0,20220131,20221210
9266,0,0,0,0,0,0,0,20220131,20221210
9267,0,0,1,1,1,0,1,20220131,20221210
9268,0,0,0,0,0,0,0,20220131,20221210
9269,0,0,0,0,0,0,0,20220131,20221210
9270,0,0,0,0,0,0,0,20220131,20221210
9271,0,0,0,0,0,0,0,20220131,20221210
9272,0,0,0,0,0,0,0,20220131,20221210
9273,0,0,0,0,0,0,0,20220131,20221210
9274,0,1,1,1,0,0,0,20220131,20221210
9275,0,0,0,0,1,1,0,20220131,20221210
9276,0,0,0,0,0,1,1,20220131,20221210
9277,0,0,0,0,0,0,0,20220131,20221210
9278,0,0,0,0,0,0,0,20220131,20221210
9279,1,1,1,1,1,0,0,20220131,20221210
9280,0,0,0,0,0,0,0,20220131,20221210
9281,0,0,0,0,0,0,0,20220131,20221210
9282,0,0,0,0,0,1,0,20220131,20221210
9283,1,1,1,1,1,1,1,20220131,20221210
9284,1,1,1,1,1,1,1,20220131,20221210
9285,1,1,1,1,0,1,0,20220131,20221210
9286,1,1,1,1,0,0,0,20220131,20221210
9287,0,0,0,0,0,0,1,20220131,20221210
9288,0,0,0,0,1,0,0,20220131,20221210
9289,0,0,0,0,0,0,0,20220131,20221210
9290,0,0,0,0,0,0,0,20220131,20221210
9291,0,0,0,0,0,0,0,20220131,20221210
9292,0,0,0,0,0,0,0,20220131,20221210
9293,0,0,0,0,0,0,0,20220131,20221210
9294,0,0,0,0,0,0,0,20220131,20221210
9295,0,0,0,0,0,0,0,20220131,20221210
9296,0,0,0,0,0,0,0,20220131,20221210
9297,0,0,0,0,0,0,0,20220131,20221210
9298,1,1,1,1,0,0,1,20220131,20221210
9299,0,0,0,0,0,0,0,20220131,20221210
9300,0,0,0,0,0,0,0,20220131,20221210
9301,0,0,0,0,0,0,0,20220131,20221210
9302,1,1,1,1,1,1,1,20220131,20221210
9303,0,0,0,0,0,0,0,20220131,20221210
9304,0,0,0,0,0,0,0,20220131,20221210
9305,0,0,0,0,1,0,0,20220131,20221210
9306,0,0,0,0,0,0,0,20220131,20221210
9307,0,0,0,0,0,0,0,20220131,20221210
9308,0,0,0,0,0,0,0,20220131,20221210
9309,0,0,0,0,1,0,0,20220131,20221210
9310,0,0,0,0,0,0,0,20220131,20221210
9311,0,0,0,0,0,0,0,20220131,20221210
9312,0,0,0,0,0,0,0,20220131,20221210
9313,1,1,1,1,0,0,0,20220131,20221210
9314,0,0,0,0,0,0,0,20220131,20221210
9315,0,0,0,0,0,0,0,20220131,20221210
9316,0,0,0,0,0,0,0,20220131,20221210
9317,0,0,0,0,0,0,0,20220131,20221210
9318,0,0,0,0,0,0,0,20220131,20221210
9319,0,0,0,0,0,0,0,20220131,20221210
9320,0,0,0,0,0,0,0,20220131,20221210
9321,0,0,0,0,0,0,0,20220131,20221210
9322,0,0,0,0,0,0,0,20220131,20221210
9323,0,0,0,0,0,0,0,20220131,20221210
9324,0,0,0,0,0,0,0,20220131,20221210
9325,0,0,0,0,0,0,0,20220131,20221210
9326,1,1,1,1,1,1,1,20220131,20221210
9327,0,0,0,0,0,0,0,20220131,20221210
9328,0,0,0,0,0,0,0,20220131,20221210
9329,0,0,0,0,0,0,0,20220131,20221210
9330,0,0,0,0,0,0,0,20220131,20221210
9331,1,1,1,1,1,1,0,20220131,20221210
9332,0,0,0,0,0,0,0,20220131,20221210
9333,0,0,0,0,0,0,0,20220131,20221210
9334,0,0,0,0,0,0,0,20220131,20221210
9335,0,0,0,0,0,0,0,20220131,20221210
9336,0,0,0,0,0,0,0,20220131,20221210
9337,0,0,0,0,0,0,0,20220131,20221210
9338,0,0,0,0,0,0,0,20220131,20221210
9339,0,0,0,0,0,0,0,20220131,20221210
9340,1,1,1,1,1,1,1,20220131,20221210
9341,0,0,0,0,0,0,0,20220131,20221210
9342,0,0,0,0,0,0,0,20220131,20221210
9343,0,0,0,0,0,0,0,20220131,20221210
9344,1,1,1,1,0,0,0,20220131,20221210
9345,0,0,0,0,0,0,0,20220131,20221210
9346,0,0,0,0,0,0,0,20220131,20221210
9347,0,0,0,0,0,0,0,20220131,20221210
9348,0,0,0,0,0,0,0,20220131,20221210
9349,0,0,0,0,0,0,0,20220131,20221210
9350,0,0,0,0,0,0,0,20220131,20221210
9351,0,0,0,0,0,0,0,20220131,20221210
9352,0,0,0,0,0,0,0,20220131,20221210
9353,0,0,0,0,0,0,0,20220131,20221210
9354,0,0,0,0,0,0,0,20220131,20221210
9355,0,0,0,0,0,0,0,20220131,20221210
9356,0,0,0,0,0,0,0,20220131,20221210
9357,0,0,0,0,0,0,0,20220131,20221210
9358,0,0,0,0,0,0,0,20220131,20221210
9359,0,0,0,0,0,0,0,20220131,20221210
9360,0,0,0,0,0,0,0,20220131,20221210
9361,0,0,0,0,0,0,0,20220131,20221210
9362,0,0,0,0,0,0,0,20220131,20221210
9363,0,0,0,0,0,0,0,20220131,20221210
9364,0,0,0,0,0,0,0,20220131,20221210
9365,0,0,0,0,0,0,0,20220131,20221210
9366,0,0,0,0,0,0,0,20220131,20221210
9367,0,0,0,0,0,0,0,20220131,20221210
9368,0,0,0,0,0,0,0,20220131,20221210
9369,0,0,0,0,0,0,0,20220131,20221210
9370,0,0,0,0,0,0,0,20220131,20221210
9371,0,0,0,0,0,0,0,20220131,20221210
9372,0,0,0,0,0,0,0,20220131,20221210
9373,0,0,0,0,0,0,0,20220131,20221210
9374,0,0,0,0,0,0,0,20220131,20221210
9375,0,0,0,0,0,0,0,20220131,20221210
9376,0,0,0,0,0,0,0,20220131,20221210
9377,0,0,0,0,0,0,0,20220131,20221210
9378,0,0,0,0,0,0,0,20220131,20221210
9379,0,0,0,0,0,0,0,20220131,20221210
9380,0,0,0,0,0,0,0,20220131,20221210
9381,0,0,0,0,0,0,0,20220131,20221210
9382,0,0,0,0,0,0,0,20220131,20221210
9383,0,0,0,0,0,0,0,20220131,20221210
9384,0,0,0,0,0,0,0,20220131,20221210
9385,0,0,0,0,0,0,0,20220131,20221210
9386,0,0,0,0,0,0,0,20220131,20221210
9387,0,0,0,0,0,0,0,20220131,20221210
9388,0,0,0,0,0,0,0,20220131,20221210
9389,0,0,0,0,0,0,0,20220131,20221210
9390,0,1,1,1,1,0,0,20220131,20221210
9391,0,0,0,0,0,0,0,20220131,20221210
9392,0,0,0,0,0,0,0,20220131,20221210
9393,0,1,1,1,1,1,1,20220131,20221210
9394,0,0,0,0,0,0,0,20220131,20221210
9395,0,0,0,0,0,0,0,20220131,20221210
9396,0,0,0,0,0,0,0,20220131,20221210
9397,0,0,0,0,0,0,0,20220131,20221210
9398,0,0,0,0,0,0,0,20220131,20221210
9399,0,0,0,0,0,0,0,20220131,20221210
9400,0,0,0,0,0,0,0,20220131,20221210
9401,0,0,0,0,0,0,0,20220131,20221210
9402,0,0,0,0,0,0,0,20220131,20221210
9403,0,0,0,0,0,0,0,20220131,20221210
9404,0,0,0,0,0,0,0,20220131,20221210
9405,0,0,0,0,0,0,0,20220131,20221210
9406,0,0,0,0,0,0,0,20220131,20221210
9407,0,0,0,0,0,0,0,20220131,20221210
9408,0,0,0,0,0,0,0,20220131,20221210
9409,0,0,0,0,0,0,0,20220131,20221210
9410,0,0,0,0,0,0,0,20220131,20221210
9411,0,0,0,0,0,0,0,20220131,20221210
9412,0,0,0,0,0,0,0,20220131,20221210
9413,0,0,0,0,0,0,0,20220131,20221210
9414,0,0,0,0,0,0,0,20220131,20221210
9415,0,0,0,0,0,0,0,20220131,20221210
9416,0,0,0,0,0,0,0,20220131,20221210
9417,0,0,0,0,0,0,0,20220131,20221210
9418,0,0,0,0,0,0,0,20220131,20221210
9419,0,0,0,0,0,0,0,20220131,20221210
9420,0,0,0,0,0,0,0,20220131,20221210
9421,0,0,0,0,0,0,0,20220131,20221210
9422,0,0,0,0,0,0,0,20220131,20221210
9423,0,0,0,0,0,0,0,20220131,20221210
9424,1,1,1,1,1,1,0,20220131,20221210
9425,0,0,0,0,0,0,0,20220131,20221210
9426,1,1,1,1,1,0,1,20220131,20221210
9427,0,0,0,0,0,0,0,20220131,20221210
9428,0,0,0,0,0,0,0,20220131,20221210
9429,0,0,0,0,0,0,0,20220131,20221210
9430,0,0,0,0,0,0,0,20220131,20221210
9431,0,0,0,0,0,0,0,20220131,20221210
9432,0,0,0,0,0,0,0,20220131,20221210
9433,0,0,0,0,0,0,0,20220131,20221210
9434,0,0,0,0,0,0,0,20220131,20221210
9435,0,0,0,0,0,0,0,20220131,20221210
9436,0,0,0,0,0,0,0,20220131,20221210
9437,0,0,0,0,0,0,0,20220131,20221210
9438,0,0,0,0,0,0,0,20220131,20221210
9439,0,0,0,0,0,0,0,20220131,20221210
9440,0,0,0,0,0,0,0,20220131,20221210
9441,0,0,0,0,0,0,0,20220131,20221210
9442,0,0,0,0,0,0,0,20220131,20221210
9443,0,0,0,0,0,0,0,20220131,20221210
9444,0,0,0,0,0,0,0,20220131,20221210
9445,0,0,0,0,0,0,0,20220131,20221210
9446,0,0,0,0,0,0,0,20220131,20221210
9447,1,1,1,1,1,1,1,20220131,20221210
9448,0,0,0,0,0,0,0,20220131,20221210
9449,0,0,0,0,0,0,0,20220131,20221210
9450,0,0,0,0,0,0,0,20220131,20221210
9451,0,0,0,0,0,0,0,20220131,20221210
9452,0,0,0,0,0,0,0,20220131,20221210
9453,0,0,0,0,0,0,0,20220131,20221210
9454,0,0,0,0,0,0,0,20220131,20221210
9455,0,0,0,0,0,0,0,20220131,20221210
9456,0,0,0,0,0,0,0,20220131,20221210
9457,0,0,0,0,0,0,0,20220131,20221210
9458,0,0,0,0,0,0,0,20220131,20221210
9459,0,0,0,0,0,0,0,20220131,20221210
9460,0,1,1,1,1,0,0,20220131,20221210
9461,0,0,0,0,0,0,0,20220131,20221210
9462,0,0,0,0,0,0,0,20220131,20221210
9463,0,0,0,0,0,0,0,20220131,20221210
9464,0,0,0,0,0,0,0,20220131,20221210
9465,0,0,0,0,0,0,0,20220131,20221210
9466,0,0,0,0,0,0,0,20220131,20221210
9467,0,0,0,0,0,0,0,20220131,20221210
9468,0,0,0,0,0,0,0,20220131,20221210
9469,1,1,1,1,1,1,1,20220131,20221210
9470,1,1,1,1,0,1,1,20220131,20221210
9471,0,0,0,0,0,0,0,20220131,20221210
9472,0,0,0,0,0,0,0,20220131,20221210
9473,1,1,1,1,1,1,1,20220131,20221210
9474,1,1,1,1,1,1,1,20220131,20221210
9475,0,0,0,0,0,0,0,20220131,20221210
9476,1,1,1,1,1,1,1,20220131,20221210
9477,1,1,1,1,1,1,1,20220131,20221210
9478,0,0,0,0,0,0,0,20220131,20221210
9479,0,0,0,0,1,0,0,20220131,20221210
9480,0,0,0,0,0,0,0,20220131,20221210
9481,1,0,0,0,0,0,0,20220131,20221210
9482,1,1,1,1,1,0,0,20220131,20221210
9483,0,0,0,0,0,0,0,20220131,20221210
9484,1,1,1,1,1,1,1,20220131,20221210
9485,0,0,0,0,0,0,0,20220131,20221210
9486,0,0,0,0,0,0,0,20220131,20221210
9487,0,0,0,0,0,0,0,20220131,20221210
9488,0,0,0,0,0,0,0,20220131,20221210
9489,1,1,1,1,1,0,0,20220131,20221210
9490,0,0,0,0,0,0,0,20220131,20221210
9491,0,0,0,0,0,0,0,20220131,20221210
9492,0,0,1,1,1,0,0,20220131,20221210
9493,0,0,0,0,0,0,0,20220131,20221210
9494,0,0,0,0,0,0,0,20220131,20221210
9495,0,0,0,0,0,0,0,20220131,20221210
9496,0,0,0,0,0,0,0,20220131,20221210
9497,1,1,1,1,1,1,1,20220131,20221210
9498,0,0,0,0,0,0,0,20220131,20221210
9499,0,0,0,0,0,0,0,20220131,20221210
9500,0,0,0,0,1,0,0,20220131,20221210
9501,0,0,0,0,0,0,0,20220131,20221210
9502,0,0,0,0,0,0,0,20220131,20221210
9503,1,1,1,1,1,1,1,20220131,20221210
9504,0,0,0,0,0,0,0,20220131,20221210
9505,1,1,1,1,1,1,0,20220131,20221210
9506,0,0,0,0,0,0,0,20220131,20221210
